550	A small gem of a movie that defies classification and is as thought-provoking as it is funny , scary and sad .	3
551	Somewhere in the middle , the film compels , as Demme experiments he harvests a few movie moment gems , but the field of roughage dominates .	2
552	While the story is better-focused than the incomprehensible Anne Rice novel it 's based upon , Queen Of The Damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle .	0
553	The color sense of Stuart Little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is .	3
554	Parts	2
555	In visual fertility Treasure Planet rivals the top Japanese animations of recent vintage .	3
556	This toothless Dog , already on cable , loses all bite on the big screen .	1
557	Make Chan 's action sequences boring .	1
558	It all comes down to whether you can tolerate Leon Barlow .	1
559	The Wild Thornberrys Movie has all the sibling rivalry and general family chaos to which anyone can relate .	3
560	Peralta captures , in luminous interviews and amazingly evocative film from three decades ago , the essence of the Dogtown experience .	4
561	As the movie dragged on , I thought I heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign .	0
562	Will certainly appeal to Asian cult cinema fans and Asiaphiles interested to see what all the fuss is about .	3
563	Green ruins every single scene he 's in , and the film , while it 's not completely wreaked , is seriously compromised by that .	1
564	Evokes the frustration , the awkwardness and the euphoria of growing up , without relying on the usual tropes .	1
565	Standing in the Shadows of Motown is the best kind of documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow .	4
566	This is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it .	3
567	A thriller whose style , structure and rhythms are so integrated with the story , you can not separate them .	3
568	It 's mostly a pleasure to watch .	3
569	The first question to ask about Bad Company is why Anthony Hopkins is in it .	1
570	Nair and writer Laura Cahill dare to build a movie around some flawed but rather unexceptional women , emerging with a fine character study that 's short on plot but rich in the tiny revelations of real life .	2
571	Goofy , nutty , consistently funny .	4
572	Audiard successfully maintains suspense on different levels throughout a film that is both gripping and compelling .	4
573	Welles groupie\/scholar Peter Bogdanovich took a long time to do it , but he 's finally provided his own broadside at publishing giant William Randolph Hearst .	3
574	The most excruciating 86 minutes one might sit through this summer that do not involve a dentist drill .	1
575	Skillful as he is , Mr. Shyamalan is undone by his pretensions .	2
576	Fans of so-bad-they 're - good cinema may find some fun in this jumbled mess .	2
577	We started to wonder if ... some unpaid intern had just typed ` Chris Rock , ' ` Anthony Hopkins ' and ` terrorists ' into some Univac-like script machine .	0
578	Mostly works because of the universal themes , earnest performances ... and excellent use of music by India 's popular Gulzar and Jagjit Singh .	4
579	A perceptive , good-natured movie .	3
580	This is n't a stand up and cheer flick ; it 's a sit down and ponder affair .	3
581	One of the pleasures in Walter 's documentary ... is the parade of veteran painters , confounded dealers , and miscellaneous bohos who expound upon the subject 's mysterious personality without ever explaining him .	2
582	Adrift , Bentley and Hudson stare and sniffle , respectively , as Ledger attempts , in vain , to prove that movie-star intensity can overcome bad hair design .	1
583	The real charm of this trifle is the deadpan comic face of its star , Jean Reno , who resembles Sly Stallone in a hot sake half-sleep .	2
584	And there 's an element of heartbreak to watching it now , with older and wiser eyes , because we know what will happen after Greene 's story ends .	3
585	Rather than real figures	1
586	By no means a great movie , but it is a refreshingly forthright one .	3
587	Not just unlikable .	1
588	Show me the mugging .	2
589	Hashiguchi uses the situation to evoke a Japan bustling atop an undercurrent of loneliness and isolation .	3
590	It 's a rollicking adventure for you and all your mateys , regardless of their ages .	4
591	The next big thing 's not-so-big -LRB- and not-so-hot -RRB- directorial debut .	2
592	If you 're content with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director 's life , Eisenstein delivers .	3
593	Overly long and worshipful bio-doc .	1
594	A visual spectacle full of stunning images and effects .	4
595	There is something that is so meditative and lyrical about Babak Payami 's boldly quirky Iranian drama Secret Ballot ... a charming and evoking little ditty that manages to show the gentle and humane side of Middle Eastern world politics	3
596	It 's easy to be cynical about documentaries in which underdogs beat the odds and the human spirit triumphs , but Westbrook 's foundation and Dalrymple 's film earn their uplift .	2
597	The difference is that I truly enjoyed most of Mostly Martha while I ne	3
598	I ca n't remember the last time I saw a movie where I wanted so badly for the protagonist to fail .	2
599	Falsehoods pile up , undermining the movie 's reality and stifling its creator 's comic voice .	1
600	The early and middle passages are surprising in how much they engage and even touch us .	4
601	Limps along on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very , very slowly .	1
602	A really funny fifteen-minute short stretched beyond its limits to fill an almost feature-length film .	2
603	Writer and director Otar Iosseliani 's pleasant tale about a factory worker who escapes for a holiday in Venice reveals how we all need a playful respite from the grind to refresh our souls .	4
604	A mechanical action-comedy whose seeming purpose is to market the charismatic Jackie Chan to even younger audiences .	0
605	Chalk it up as the worst kind of hubristic folly .	0
606	Though Haynes ' style apes films from the period ... its message is not rooted in that decade .	2
607	But I do .	2
608	A compelling allegory about the last days of Germany 's democratic Weimar Republic .	3
609	Director Jay Russell stomps in hobnail boots over Natalie Babbitt 's gentle , endearing 1975 children 's novel .	1
610	It is an indelible epic American story about two families , one black and one white , facing change in both their inner and outer lives .	2
611	It 's as raw and action-packed an experience as a ringside seat at a tough-man contest .	4
612	... -LRB- the film -RRB- works , due mostly to the tongue-in-cheek attitude of the screenplay .	3
613	You walk out of The Good Girl with mixed emotions -- disapproval of Justine combined with a tinge of understanding for her actions .	3
614	The movie strains to stay on the light , comic side of the issue , despite the difficulty of doing so when dealing with the destruction of property and , potentially , of life itself .	2
615	Unfortunately the story and the actors are served with a hack script .	1
616	This is an insultingly inept and artificial examination of grief and its impacts upon the relationships of the survivors .	1
617	The immersive powers of the giant screen and its hyper-realistic images are put to perfect use in the breathtakingly beautiful outer-space documentary Space Station 3D .	4
618	A tired , unnecessary retread ... a stale copy of a picture that was n't all that great to begin with .	0
619	Its initial excitement settles into a warmed over pastiche .	1
620	Muccino , who directed from his own screenplay , is a canny crowd pleaser , and The Last Kiss ... provides more than enough sentimental catharsis for a satisfying evening at the multiplex .	4
621	It challenges , this nervy oddity , like modern art should .	3
622	Read My Lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love .	4
623	An hour and a half of joyful solo performance .	4
624	Like its parade of predecessors , this Halloween is a gory slash-fest .	3
625	Better than the tepid Star Trek : Insurrection ; falls short of First Contact because the villain could n't pick the lint off Borg Queen Alice Krige 's cape ; and finishes half a parsec -LRB- a nose -RRB- ahead of Generations .	2
626	Exploits -LRB- headbanger -RRB- stereotypes in good fun , while adding a bit of heart and unsettling subject matter .	3
627	It 's just rather leaden and dull .	0
628	Rice never clearly defines his characters or gives us a reason to care about them .	1
629	Although the subject matter may still be too close to recent national events , the film works - mostly due to its superior cast of characters .	3
630	A deeply felt and vividly detailed story about newcomers in a strange new world .	3
631	The film 's darker moments become smoothed over by an overwhelming need to tender inspirational tidings , especially in the last few cloying moments .	2
632	From the opening strains of the Average White Band 's `` Pick up the Pieces '' , you can feel the love .	3
633	Its impressive images of crematorium chimney fires and stacks of dead bodies are undermined by the movie 's presentation , which is way too stagy .	1
634	Triple X is a double agent , and he 's one bad dude .	3
635	There has been a string of ensemble cast romances recently ... but Peter Mattei 's Love in the Time of Money sets itself apart by forming a chain of relationships that come full circle to end on a positive -LRB- if tragic -RRB- note .	3
636	This is popcorn movie fun with equal doses of action , cheese , ham and cheek -LRB- as well as a serious debt to The Road Warrior -RRB- , but it feels like unrealized potential	3
637	As an actress , Madonna is one helluva singer .	4
638	Jaglom offers the none-too-original premise that everyone involved with moviemaking is a con artist and a liar .	1
639	The filmmakers ' eye for detail and the high standards of performance convey a strong sense of the girls ' environment .	3
640	It wraps up a classic mother\/daughter struggle in recycled paper with a shiny new bow and while the audience can tell it 's not all new , at least it looks pretty .	2
641	or maybe `` How will you feel after an 88-minute rip-off of The Rock with action confined to slo-mo gun firing and random glass-shattering ? ''	0
642	Enough may pander to our basest desires for payback , but unlike many revenge fantasies , it ultimately delivers .	3
643	How can such a cold movie claim to express warmth and longing ?	1
644	Only at the prospect of Beck 's next project .	2
645	... a vivid , thoughtful , unapologetically raw coming-of-age tale full of sex , drugs and rock 'n' roll .	4
646	A bittersweet contemporary comedy about benevolent deception , which , while it may not rival the filmmaker 's period pieces , is still very much worth seeing .	4
647	Shankman ... and screenwriter Karen Janszen bungle their way through the narrative as if it were a series of Bible parables and not an actual story .	0
648	They can and will turn on a dime from oddly humorous to tediously sentimental .	3
649	It 's a terrible movie in every regard , and utterly painful to watch .	0
650	Why spend $ 9 on the same stuff you can get for a buck or so in that greasy little vidgame pit in the theater lobby ?	0
651	Evokes the 19th century with a subtlety that is an object lesson in period filmmaking .	3
652	All three actresses are simply dazzling , particularly Balk , who 's finally been given a part worthy of her considerable talents .	4
653	The beautiful , unusual music is this film 's chief draw , but its dreaminess may lull you to sleep .	2
654	You may be captivated , as I was , by its moods , and by its subtly transformed star , and still wonder why Paul Thomas Anderson ever had the inclination to make the most sincere and artful movie in which Adam Sandler will probably ever appear .	3
655	The only surprise is that heavyweights Joel Silver and Robert Zemeckis agreed to produce this ; I assume the director has pictures of them cavorting in ladies ' underwear .	1
656	Ver Wiel 's desperate attempt at wit is lost , leaving the character of Critical Jim two-dimensional and pointless .	1
657	So vivid a portrait of a woman consumed by lust and love and crushed by betrayal that it conjures up the intoxicating fumes and emotional ghosts of a freshly painted Rembrandt .	4
658	Cacoyannis ' vision is far less mature , interpreting the play as a call for pity and sympathy for anachronistic phantasms haunting the imagined glory of their own pasts .	1
659	In other words , it 's badder than bad .	0
660	Wedding feels a bit anachronistic .	0
661	Dong never pushes for insights beyond the superficial tensions of the dynamic he 's dissecting , and the film settles too easily along the contours of expectation .	1
662	Little is done to support the premise other than fling gags at it to see which ones shtick .	1
663	Brings to a spectacular completion one of the most complex , generous and subversive artworks of the last decade .	4
664	With an obvious rapport with her actors and a striking style behind the camera	3
665	You can see where Big Bad Love is trying to go , but it never quite gets there .	2
666	A sleek advert for youthful anomie that never quite equals the sum of its pretensions .	1
667	Statham employs an accent that I think is supposed to be an attempt at hardass American but sometimes just lapses into unhidden British .	1
668	If A Few Good Men told us that we `` ca n't handle the truth '' than High Crimes poetically states at one point in this movie that we `` do n't care about the truth . ''	2
669	So boring that even its target audience talked all the way through it .	0
670	Wiser souls would have tactfully pretended not to see it and left it lying there	2
671	Rarely has sex on screen been so aggressively anti-erotic .	0
672	The Hours , a delicately crafted film , is an impressive achievement in spite of a river of sadness that pours into every frame .	3
673	Delivers roughly equal amounts of beautiful movement and inside information .	3
674	Showtime 's starry cast could be both an asset and a detriment .	2
675	-LRB- Dong -RRB- makes a valiant effort to understand everyone 's point of view , and he does such a good job of it that Family Fundamentals gets you riled up .	4
676	Light the candles , bring out the cake and do n't fret about the calories because there 's precious little substance in Birthday Girl -- it 's simply , and surprisingly , a nice , light treat .	4
677	In his debut as a director , Washington has a sure hand .	4
678	-- but it makes for one of the most purely enjoyable and satisfying evenings at the movies I 've had in a while .	4
679	This is not Chabrol 's best , but even his lesser works outshine the best some directors can offer .	2
680	The heart of the film is a touching reflection on aging , suffering and the prospect of death .	3
681	It 's a glorious spectacle like those D.W. Griffith made in the early days of silent film .	4
682	The movie is undone by a filmmaking methodology that 's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads .	1
683	The year 's greatest adventure , and Jackson 's limited but enthusiastic adaptation has made literature literal without killing its soul -- a feat any thinking person is bound to appreciate .	4
684	If this movie leaves you cool , it also leaves you intriguingly contemplative .	2
685	When all is said and done , she loves them to pieces -- and so , I trust , will you .	3
686	It takes you somewhere you 're not likely to have seen before , but beneath the exotic surface -LRB- and exotic dancing -RRB- it 's surprisingly old-fashioned .	3
687	Director Claude Chabrol has become the master of innuendo .	3
688	Woven together handsomely , recalling sixties ' rockumentary milestones from Lonely Boy to Do n't Look Back .	3
689	It 's petty thievery like this that puts flimsy flicks like this behind bars	0
690	Paul Cox needed to show it .	1
691	A film that will probably please people already fascinated by Behan but leave everyone else yawning with admiration .	2
692	The huskies are beautiful , the border collie is funny and the overall feeling is genial and decent .	3
693	They ought to be a whole lot scarier than they are in this tepid genre offering .	1
694	moved	3
695	Nearly every attempt at humor here is DOA .	0
696	A piquant meditation on the things that prevent people from reaching happiness .	2
697	This movie is to be cherished .	4
698	The Bard as black comedy -- Willie would have loved it .	4
699	Too bland and fustily tasteful to be truly prurient .	1
700	While Tattoo borrows heavily from both Seven and The Silence of the Lambs , it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in .	4
701	Once he starts learning to compromise with reality enough to become comparatively sane and healthy , the film becomes predictably conventional .	1
702	The film is ... determined to treat its characters , weak and strong , as fallible human beings , not caricatures , and to carefully delineate the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation .	3
703	Even as it pays earnest homage to turntablists and beat jugglers , old schoolers and current innovators , Scratch is great fun , full of the kind of energy it 's documenting .	3
704	While it is interesting to witness the conflict from the Palestinian side , Longley 's film lacks balance ... and fails to put the struggle into meaningful historical context .	1
705	Producer John Penotti surveyed high school students ... and came back with the astonishing revelation that `` they wanted to see something that did n't talk down to them . ''	3
706	A real winner -- smart , funny , subtle , and resonant .	4
707	Ultimate X is a ride , basically the kind of greatest-hits reel that might come with a subscription to ESPN the Magazine .	2
708	Unfortunately , contrived plotting , stereotyped characters and Woo 's over-the-top instincts as a director undermine the moral dilemma at the movie 's heart .	2
709	Jones ... makes a great impression as the writer-director of this little $ 1.8 million charmer , which may not be cutting-edge indie filmmaking but has a huge heart .	4
710	Even a hardened voyeur would require the patience of Job to get through this interminable , shapeless documentary about the swinging subculture .	0
711	I 'd watch these two together again in a New York minute .	4
712	You can practically hear George Orwell turning over .	0
713	Ferrara 's best film in years .	4
714	Possibly not since Grumpy Old Men have I heard a film so solidly connect with one demographic while striking out with another .	2
715	No doubt the star and everyone else involved had their hearts in the right place .	3
716	... a visually seductive , unrepentantly trashy take on Rice 's second installment of her Vampire Chronicles .	2
717	Poetry in motion captured on film .	4
718	Pretend like your SAT scores are below 120 and you might not notice the flaws .	1
719	None of Birthday Girl 's calculated events take us by surprise ...	1
720	Twenty-three movies into a mostly magnificent directorial career , Clint Eastwood 's efficiently minimalist style finally has failed him .	1
721	It 's like a `` Big Chill '' reunion of the Baader-Meinhof Gang , only these guys are more harmless pranksters than political activists .	2
722	Ms. Hutchins is talented enough and charismatic enough to make us care about Zelda 's ultimate fate .	4
723	Successfully blended satire , high camp and yet another sexual taboo into a really funny movie .	3
724	Really is a pan-American movie , with moments of genuine insight into the urban heart .	3
725	Same song , second verse , coulda been better , but it coulda been worse .	2
726	The superior plotline is n't quite enough to drag along the dead -LRB- water -RRB- weight of the other .	1
727	Crikey indeed .	2
728	It 's exactly what you 'd expect .	2
729	It 's definitely not made for kids or their parents , for that matter , and I think even fans of Sandler 's comic taste may find it uninteresting .	1
730	You can not guess why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed .	0
731	A stirring road movie .	3
732	If you 've grown tired of going where no man has gone before , but several movies have - take heart .	3
733	It has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .	3
734	It just goes to show , an intelligent person is n't necessarily an admirable storyteller .	1
735	Perhaps the best sports movie I 've ever seen .	4
736	Just send it to Cranky .	1
737	Steven Soderbergh does n't remake Andrei Tarkovsky 's Solaris so much as distill it .	1
738	Anyone who wants to start writing screenplays can just follow the same blueprint from hundreds of other films , sell it to the highest bidder and walk away without anyone truly knowing your identity .	1
739	In theory , a middle-aged romance pairing Clayburgh and Tambor sounds promising , but in practice it 's something else altogether -- clownish and offensive and nothing at all like real life .	1
740	Works better in the conception than it does in the execution ... winds up seeming just a little too clever .	1
741	New Yorkers always seem to find the oddest places to dwell ...	2
742	Vaguely interesting , but it 's just too too much .	1
743	With all the sympathy , empathy and pity fogging up the screen ... His Secret Life enters the land of unintentional melodrama and tiresome love triangles .	1
744	Van Wilder has a built-in audience , but only among those who are drying out from spring break and are still unconcerned about what they ingest .	1
745	No , even that 's too committed .	1
746	The large-frame IMAX camera lends itself beautifully to filming the teeming life on the reefs , making this gorgeous film a must for everyone from junior scientists to grown-up fish lovers .	4
747	Low comedy does n't come much lower .	1
748	The characterizations and dialogue lack depth or complexity , with the ironic exception of Scooter .	1
749	dramatic snapshot	3
750	What we get ... is Caddyshack crossed with the Loyal Order of Raccoons .	2
751	It 'll keep you wide awake and ... very tense .	3
752	The movie is loaded with good intentions , but in his zeal to squeeze the action and our emotions into the all-too-familiar dramatic arc of the Holocaust escape story , Minac drains his movie of all individuality .	1
753	It may scream low budget , but this charmer has a spirit that can not be denied .	3
754	Less an examination of neo-Nazism than a probe into the nature of faith itself .	3
755	Though few will argue that it ranks with the best of Herzog 's works , Invincible shows he 's back in form , with an astoundingly rich film .	4
756	While it may not add up to the sum of its parts , Holofcener 's film offers just enough insight to keep it from being simpleminded , and the ensemble cast is engaging enough to keep you from shifting in your chair too often .	3
757	There are no special effects , and no Hollywood endings .	3
758	Despite Juliet Stevenon 's attempt to bring cohesion to Pamela 's emotional roller coaster life , it is not enough to give the film the substance it so desperately needs .	1
759	Not a schlocky creature feature but something far more stylish and cerebral -- and , hence , more chillingly effective .	3
760	From a deceptively simple premise , this deeply moving French drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times .	4
761	The movie is obviously a labour of love so Howard appears to have had free rein to be as pretentious as he wanted .	2
762	A stylish cast and some clever scripting solutions help Chicago make the transition from stage to screen with considerable appeal intact .	3
763	Fessenden 's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .	3
764	It 's a movie that accomplishes so much that one viewing ca n't possibly be enough .	3
765	You can sip your vintage wines and watch your Merchant Ivory productions ; I 'll settle for a nice cool glass of iced tea and a Jerry Bruckheimer flick any day of the week .	4
766	A quiet , disquieting triumph .	3
767	A muddled limp biscuit of a movie , a vampire soap opera that does n't make much sense even on its own terms .	0
768	It looks much more like a cartoon in the end than The Simpsons ever has .	2
769	Hugely accomplished slice of Hitchcockian suspense .	3
770	A generic international version of a typical American horror film .	1
771	The result is good gossip , entertainingly delivered , yet with a distinctly musty odour , its expiry date long gone .	2
772	Just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing .	4
773	Charlotte Sometimes is a gem .	3
774	Stage director Sam Mendes showcases Tom Hanks as a depression era hit-man in this dark tale of revenge .	3
775	Brady	3
776	Upper Teens may get cynical .	1
777	A gift to anyone who loves both dance and cinema	3
778	A small movie with a big heart .	3
779	Like a comedian who starts off promisingly but then proceeds to flop , Comedian runs out of steam after a half hour .	1
780	feeling to it , but like the 1920 's , the trip there is a great deal of fun .	3
781	Essentially a collection of bits -- and they 're all naughty .	3
782	A cartoon ?	1
783	Disney aficionados will notice distinct parallels between this story and the 1971 musical `` Bedknobs and Broomsticks , '' which also dealt with British children rediscovering the power of fantasy during wartime .	2
784	These guys seem great to knock back a beer with but they 're simply not funny performers .	1
785	It 's not a motion picture ; it 's an utterly static picture .	0
786	The Powerpuff Girls arrive on the big screen with their super-powers , their super-simple animation and their super-dooper-adorability intact .	3
787	Coal is n't as easy to come by as it used to be and this would be a worthy substitute for naughty children 's stockings .	1
788	I love the opening scenes of a wintry New York City in 1899 .	3
789	If -LRB- Jaglom 's -RRB- latest effort is not the director at his most sparkling , some of its repartee is still worth hearing .	3
790	It shares the first two films ' loose-jointed structure , but laugh-out-loud bits are few and far between .	2
791	The movie is a trove of delights .	4
792	With `` Ichi the Killer '' , Takashi Miike , Japan 's wildest filmmaker gives us a crime fighter carrying more emotional baggage than Batman ...	1
793	Were it not for a sentimental resolution that explains way more about Cal than does the movie or the character any good , Freundlich 's World Traveler might have been one of the more daring and surprising American movies of the year .	2
794	Thin period piece .	2
795	A well-executed spy-thriller .	4
796	The stripped-down dramatic constructs , austere imagery and abstract characters are equal parts poetry and politics , obvious at times but evocative and heartfelt .	2
797	... the tale of her passionate , tumultuous affair with Musset unfolds as Sand 's masculine persona , with its love of life and beauty , takes form .	3
798	More of the same old garbage Hollywood has been trying to pass off as acceptable teen entertainment for some time now .	0
799	Strident and inelegant in its ` message-movie ' posturing .	2
800	In the affable Maid in Manhattan , Jennifer Lopez 's most aggressive and most sincere attempt to take movies by storm , the diva shrewdly surrounds herself with a company of strictly A-list players .	3
801	Gives an intriguing twist to the French coming-of-age genre .	3
802	I 'd be lying if I said my ribcage did n't ache by the end of Kung Pow .	3
803	Has the capability of effecting change and inspiring hope .	3
804	Kitschy , flashy , overlong soap opera .	0
805	White has n't developed characters so much as caricatures , one-dimensional buffoons that get him a few laughs but nothing else .	1
806	... one resurrection too many .	1
807	Execrable .	0
808	It may be a no-brainer , but at least it 's a funny no-brainer .	3
809	I liked the movie , but I know I would have liked it more if it had just gone that one step further .	3
810	-LRB- Allen 's -RRB- best works understand why snobbery is a better satiric target than middle-America diversions could ever be .	3
811	It gives poor Dana Carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .	1
812	Bernal and	2
813	An ambitious and moving but bleak film .	2
814	If cinema had been around to capture the chaos of France in the 1790 's , one imagines the result would look like something like this .	3
815	Slight but enjoyable documentary .	3
816	Did the film inform and educate me ?	2
817	If you are curious to see the darker side of what 's going on with young TV actors -LRB- Dawson Leery did what ?!? -RRB- , or see some interesting storytelling devices , you might want to check it out , but there 's nothing very attractive about this movie .	1
818	At the end of the movie , my 6-year-old nephew said , `` I guess I come from a broken family , and my uncles are all aliens , too . ''	2
819	All the actors are good in Pauline & Paulette but van der Groen , described as ` Belgium 's national treasure , ' is especially terrific as Pauline .	2
820	Curling may be a unique sport but Men with Brooms is distinctly ordinary .	2
821	` Yes , that 's right : it 's Forrest Gump , Angel Of Death . '	3
822	Metaphors abound , but it is easy to take this film at face value and enjoy its slightly humorous and tender story .	3
823	Comes across as a fairly weak retooling .	1
824	This Orange has some juice , but it 's far from fresh-squeezed .	1
825	By not averting his eyes , Solondz forces us to consider the unthinkable , the unacceptable , the unmentionable .	3
826	A remarkably alluring film set in the constrictive Eisenhower era about one suburban woman 's yearning in the face of a loss that shatters her cheery and tranquil suburban life .	3
827	Ultimately this is a frustrating patchwork : an uneasy marriage of Louis Begley 's source novel -LRB- About Schmidt -RRB- and an old Payne screenplay .	1
828	The movie is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the `` webcast . ''	1
829	Chai 's structure and pacing are disconcertingly slack .	1
830	Or else a doggie winks .	2
831	You need n't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of Haynes ' work .	3
832	Decasia is what has happened already to so many silent movies , newsreels and the like .	2
833	More than anything else , Kissing Jessica Stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake Sleepless in Seattle again and again .	4
834	Fast and funny , an action cartoon that 's suspenseful enough for older kids but not too scary for the school-age crowd .	3
835	After all the big build-up , the payoff for the audience , as well as the characters , is messy , murky , unsatisfying .	2
836	Not only better than its predecessor , it may rate as the most magical and most fun family fare of this or any recent holiday season .	4
837	Once again , the intelligence of gay audiences has been grossly underestimated , and a meaty plot and well-developed characters have been sacrificed for skin and flash that barely fizzle .	2
838	A film without surprise geared toward maximum comfort and familiarity .	1
839	Definitely a crowd-pleaser , but then , so was the Roman Colosseum .	3
840	Here is a VH1 Behind the Music special that has something a little more special behind it : music that did n't sell many records but helped change a nation .	3
841	Kids will love its fantasy and adventure , and grownups should appreciate its whimsical humor .	4
842	After all , he took three minutes of dialogue , 30 seconds of plot and turned them into a 90-minute movie that feels five hours long .	1
843	Interminably bleak , to say nothing of boring .	0
844	A naturally funny film , Home Movie makes you crave Chris Smith 's next movie .	4
845	The Bai brothers have taken an small slice of history and opened it up for all of us to understand , and they 've told a nice little story in the process .	4
846	A Meatballs for the bare-midriff generation .	2
847	This movie is about the worst thing Chan has done in the United States .	0
848	Maintains your interest until the end and even leaves you with a few lingering animated thoughts .	3
849	From blushing to gushing -- Imamura squirts the screen in ` Warm Water Under a Red Bridge '	3
850	Entertainment more disposable than Hanna-Barbera 's half-hour cartoons ever were .	2
851	The beautiful images and solemn words can not disguise the slack complacency of -LRB- Godard 's -RRB- vision , any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self-righteousness of his voice .	1
852	Were Dylan Thomas alive to witness first-time director Ethan Hawke 's strained Chelsea Walls , he might have been tempted to change his landmark poem to , ` Do Not Go Gentle Into That Good Theatre . '	1
853	Affirms the gifts of all involved , starting with Spielberg and going right through the ranks of the players -- on-camera and off -- that he brings together .	3
854	A somewhat disappointing and meandering saga .	2
855	It 's in the action scenes that things fall apart .	1
856	There 's no palpable chemistry between Lopez and male lead Ralph Fiennes , plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme .	0
857	A cleverly crafted but ultimately hollow mockumentary .	1
858	The uneven movie does have its charms and its funny moments but not quite enough of them .	1
859	An unintentionally surreal kid 's picture ... in which actors in bad bear suits enact a sort of inter-species parody of a VH1 Behind the Music episode .	1
860	It will break your heart many times over .	2
861	This is as lax and limp a comedy as I 've seen in a while , a meander through worn-out material .	1
862	It 's both sitcomishly predictable and cloying in its attempts to be poignant .	1
863	Though this rude and crude film does deliver a few gut-busting laughs , its digs at modern society are all things we 've seen before .	1
864	-LRB- A -RRB- mess .	1
865	A work that lacks both a purpose and a strong pulse .	0
866	The sword fighting is well done and Auteuil is a goofy pleasure .	3
867	a stereotype	1
868	The IMAX screen enhances the personal touch of manual animation .	4
869	Kaufman and Jonze take huge risks to ponder the whole notion of passion -- our desire as human beings for passion in our lives and the emptiness one feels when it is missing .	2
870	God bless Crudup and his aversion to taking the easy Hollywood road and cashing in on his movie-star gorgeousness .	3
871	Is it a comedy ?	1
872	Unlike most surf movies , Blue Crush thrillingly uses modern technology to take the viewer inside the wave .	3
873	The best part about `` Gangs '' was Daniel Day-Lewis .	3
874	Waiting for Godard can be fruitful : ` In Praise of Love ' is the director 's epitaph for himself .	3
875	An edgy thriller that delivers a surprising punch .	3
876	The movie would seem less of a trifle if Ms. Sugarman followed through on her defiance of the saccharine .	1
877	` The War of the Roses , ' trailer-trash style .	0
878	The result is a powerful , naturally dramatic piece of low-budget filmmaking .	4
879	A fifty car pileup of cliches .	0
880	Whole stretches of the film may be incomprehensible to moviegoers not already clad in basic black .	1
881	... pitiful , slapdash disaster .	0
882	Charlotte Sometimes is a brilliant movie .	4
883	You end up simply admiring this bit or that , this performance or that .	2
884	Godard has never made a more sheerly beautiful film than this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence .	4
885	An erotic thriller that 's neither too erotic nor very thrilling , either .	0
886	Carrying off a spot-on Scottish burr , Duvall -LRB- also a producer -RRB- peels layers from this character that may well not have existed on paper .	3
887	A solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy .	2
888	Hopkins , squarely fills the screen .	4
889	Irwin and his director never come up with an adequate reason why we should pay money for what we can get on television for free .	0
890	Everything its title implies , a standard-issue crime drama spat out from the Tinseltown assembly line .	2
891	Unfolds as one of the most politically audacious films of recent decades from any country , but especially from France .	3
892	`` Abandon '' will leave you wanting to abandon the theater .	0
893	Probably the best case for Christianity since Chesterton and Lewis .	3
894	Before long , you 're desperate for the evening to end .	0
895	It 's all a rather shapeless good time ...	2
896	Feels more like a rejected X-Files episode than a credible account of a puzzling real-life happening .	0
897	No amount of good intentions is able to overcome the triviality of the story .	0
898	-LRB- Ramsay -RRB- visually transforms the dreary expanse of dead-end distaste the characters inhabit into a poem of art , music and metaphor .	4
899	The film has -LRB- its -RRB- moments , but they are few and far between .	1
900	... a sweetly affecting story about four sisters who are coping , in one way or another , with life 's endgame .	3
901	A disturbing examination of what appears to be the definition of a ` bad ' police shooting .	2
902	Distances you by throwing out so many red herrings , so many false scares , that the genuine ones barely register .	0
903	Almost .	2
904	Every sequel you skip will be two hours gained .	0
905	Been there done that .	1
906	They exist for hushed lines like `` They 're back ! ''	2
